y,x,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,class
2390,3330,140.29,120.87,154.07,129.48,897.7459,13.5331,17.7651,926.4696,4.0,14.0,2.0,37.0,0.0,2.0,3.0,6.0,2.0,10.0,1.0,8.0,1.0,2.0,3.0,5.0,3.715771,104.472346,122.900494,141.412716,96.044815,1468.835408,41.182444,55.578431,1352.265276,394.0,469.0,362.0,1006.0,425.0,116.0,638.0,411.0,381.0,788.0,111.0,539.0,866.0,490.0,503.0,601.0,-29.719414,2
2390,4530,142.28,131.6,138.09,134.11,13.1216,0.68,1.0019,13.2179,1.0,5.0,1.0,4.0,4.0,2.0,1.0,0.0,5.0,15.0,3.0,10.0,9.0,16.0,4.0,20.0,8.345771,147.068395,132.372593,138.666543,139.050617,134.23952,0.848335,2.465473,135.726821,203.0,336.0,174.0,676.0,299.0,118.0,640.0,531.0,185.0,834.0,90.0,785.0,631.0,626.0,703.0,1269.0,13.286388,0
2390,4550,150.94,132.61,138.94,142.94,1.6564,0.5579,0.1364,1.6564,2.0,1.0,3.0,6.0,3.0,0.0,10.0,6.0,2.0,5.0,1.0,9.0,9.0,10.0,8.0,25.0,17.175771,139.93963,132.283827,138.345062,131.97642,322.112775,2.237343,3.075624,319.357592,215.0,409.0,176.0,715.0,255.0,115.0,488.0,464.0,227.0,1051.0,87.0,864.0,612.0,679.0,601.0,1142.0,6.212191,0
2400,3590,160.64,131.31,158.82,151.11,97.8104,5.3339,3.4276,108.9979,4.0,4.0,3.0,22.0,4.0,2.0,4.0,2.0,8.0,9.0,1.0,8.0,10.0,7.0,8.0,4.0,25.345771,111.690617,111.391111,147.188889,99.646049,1548.886505,51.492464,64.337407,1365.674842,368.0,399.0,365.0,814.0,483.0,129.0,866.0,454.0,325.0,690.0,108.0,500.0,993.0,427.0,611.0,568.0,-26.118179,2
2400,4460,131.78,129.01,137.64,122.98,39.7716,3.1099,3.1304,38.8796,3.0,7.0,6.0,12.0,6.0,0.0,11.0,9.0,2.0,1.0,0.0,6.0,18.0,4.0,7.0,8.0,-2.784229,128.182469,125.541728,140.508765,118.893951,565.601026,67.552209,18.18375,619.913568,260.0,272.0,259.0,655.0,528.0,130.0,1053.0,605.0,198.0,428.0,97.0,453.0,886.0,422.0,931.0,923.0,-6.870278,0
2400,4470,139.22,130.79,136.19,130.67,41.4116,1.8459,0.2539,42.2011,2.0,2.0,6.0,12.0,5.0,2.0,22.0,12.0,2.0,4.0,1.0,1.0,5.0,1.0,17.0,6.0,4.905771,134.130494,127.745432,139.842469,125.240988,449.00112,48.04285,15.369011,493.949085,251.0,279.0,238.0,646.0,504.0,137.0,1009.0,587.0,182.0,481.0,98.0,518.0,826.0,445.0,913.0,986.0,-0.523241,0
2400,4510,154.85,133.16,138.87,146.85,5.2275,0.6944,0.7531,5.2275,1.0,10.0,4.0,10.0,6.0,4.0,2.0,5.0,0.0,10.0,3.0,11.0,3.0,6.0,6.0,19.0,21.085771,147.751605,131.949506,138.344568,139.671481,111.690152,1.980784,3.280409,115.055162,197.0,299.0,188.0,600.0,372.0,136.0,769.0,556.0,179.0,677.0,91.0,673.0,678.0,618.0,815.0,1252.0,13.907253,0
2400,4550,149.1,133.25,138.2,141.09,3.71,0.2675,0.16,3.7619,4.0,5.0,0.0,4.0,3.0,1.0,6.0,5.0,0.0,14.0,1.0,6.0,6.0,18.0,8.0,19.0,15.325771,137.186543,132.01284,138.080617,129.206914,378.710016,5.292428,3.232143,375.594224,212.0,411.0,179.0,711.0,248.0,111.0,483.0,470.0,230.0,1125.0,82.0,860.0,584.0,684.0,579.0,1131.0,3.442685,0
2410,4480,152.28,132.73,137.62,144.34,10.8216,0.3171,0.6356,10.5244,3.0,5.0,2.0,7.0,9.0,3.0,16.0,12.0,1.0,1.0,2.0,4.0,11.0,3.0,11.0,10.0,18.575771,141.677901,130.18321,138.86642,133.271728,283.570203,19.481002,8.087835,306.813941,234.0,286.0,219.0,647.0,427.0,125.0,940.0,594.0,172.0,527.0,92.0,572.0,741.0,492.0,895.0,1137.0,7.5075,0
2430,890,171.41,107.26,160.7,158.46,2542.6019,19.9724,55.69,2466.9084,9.0,3.0,1.0,8.0,8.0,3.0,8.0,3.0,4.0,14.0,1.0,4.0,19.0,6.0,6.0,3.0,32.695771,146.776173,107.728272,154.248889,133.968519,3092.883111,38.803818,139.932128,2806.185799,375.0,491.0,331.0,840.0,417.0,124.0,969.0,414.0,320.0,1023.0,104.0,515.0,754.0,383.0,502.0,538.0,8.20429,1
2430,4490,163.47,130.32,141.82,155.37,17.8691,0.2176,0.3476,18.2931,1.0,6.0,1.0,26.0,0.0,2.0,2.0,9.0,0.0,13.0,1.0,20.0,0.0,6.0,1.0,12.0,29.605771,149.035926,131.758025,138.321235,140.940741,127.474388,3.394287,3.678537,132.894513,193.0,291.0,213.0,663.0,363.0,127.0,864.0,653.0,166.0,583.0,91.0,667.0,591.0,558.0,811.0,1266.0,15.176512,0
2440,4490,161.68,130.56,142.26,153.56,7.7376,0.4064,1.4524,7.6664,2.0,12.0,2.0,8.0,0.0,4.0,1.0,3.0,1.0,13.0,0.0,16.0,1.0,14.0,2.0,21.0,27.795771,151.001975,131.866173,138.35284,142.956173,102.258762,1.770238,3.418961,105.541413,198.0,299.0,198.0,680.0,360.0,130.0,814.0,646.0,167.0,598.0,84.0,669.0,617.0,576.0,845.0,1219.0,17.191944,0
2450,1670,98.21,109.49,153.81,87.38,3426.6459,54.0099,153.9739,2893.6756,5.0,7.0,0.0,5.0,1.0,3.0,2.0,1.0,6.0,26.0,0.0,11.0,9.0,11.0,5.0,8.0,-38.384229,147.758025,104.474691,160.622593,133.682716,3451.302436,43.333557,202.444107,3162.490195,440.0,452.0,368.0,798.0,465.0,129.0,859.0,404.0,388.0,849.0,140.0,490.0,783.0,448.0,481.0,606.0,7.918487,1
2450,1780,189.19,102.65,170.16,174.18,1362.8139,3.8075,3.5544,1502.4076,5.0,1.0,4.0,0.0,12.0,1.0,16.0,3.0,3.0,16.0,3.0,3.0,11.0,7.0,11.0,4.0,48.415771,122.30679,108.697654,152.408272,110.91679,4295.485016,64.684019,215.147018,3746.415298,426.0,439.0,397.0,698.0,463.0,125.0,853.0,432.0,390.0,887.0,130.0,494.0,766.0,454.0,485.0,661.0,-14.847439,1
2450,4520,151.36,133.32,137.4,143.68,3.7704,0.2176,0.24,3.2776,4.0,5.0,3.0,14.0,4.0,1.0,4.0,14.0,1.0,5.0,1.0,11.0,2.0,1.0,6.0,24.0,17.915771,143.558395,131.942469,137.872963,135.645062,406.58659,2.718666,5.010158,396.559327,217.0,449.0,186.0,787.0,242.0,134.0,511.0,536.0,221.0,995.0,93.0,937.0,487.0,641.0,535.0,1129.0,9.880833,0
2460,440,179.64,107.18,157.21,166.01,392.7504,0.5276,2.0059,443.4499,4.0,7.0,6.0,6.0,9.0,0.0,12.0,6.0,4.0,12.0,3.0,5.0,7.0,4.0,7.0,8.0,40.245771,141.778642,109.523457,151.426914,129.34963,2513.635322,16.341549,89.58935,2326.857265,383.0,474.0,315.0,677.0,430.0,101.0,1185.0,420.0,346.0,1068.0,94.0,528.0,636.0,431.0,496.0,516.0,3.585401,1
2460,3380,179.2,119.04,157.34,168.58,256.5,9.2584,6.2644,292.2436,4.0,6.0,4.0,18.0,3.0,0.0,17.0,7.0,5.0,7.0,3.0,6.0,4.0,3.0,5.0,8.0,42.815771,129.734444,117.248765,148.294691,118.875062,1590.558493,47.708857,67.114515,1483.174514,375.0,438.0,406.0,1055.0,407.0,135.0,780.0,451.0,333.0,735.0,113.0,506.0,842.0,431.0,499.0,594.0,-6.889167,2
2460,4470,160.18,132.82,140.35,152.28,3.4276,0.4676,0.2275,3.8216,4.0,1.0,2.0,5.0,7.0,1.0,9.0,17.0,3.0,1.0,0.0,4.0,9.0,4.0,12.0,21.0,26.515771,149.223457,131.494444,138.515802,141.113086,139.858215,3.565525,3.399133,145.975853,216.0,258.0,198.0,568.0,396.0,131.0,874.0,638.0,184.0,582.0,88.0,626.0,677.0,599.0,865.0,1200.0,15.348858,0
2460,4480,158.04,133.08,139.42,150.05,6.5784,0.2536,0.5036,6.7075,0.0,8.0,1.0,8.0,1.0,5.0,2.0,5.0,6.0,14.0,2.0,9.0,3.0,12.0,2.0,22.0,24.285771,151.54358,131.879753,138.529136,143.514198,96.075261,1.456899,3.234583,98.604119,210.0,280.0,182.0,595.0,367.0,119.0,839.0,635.0,187.0,634.0,78.0,656.0,642.0,619.0,826.0,1231.0,17.749969,0
2460,4530,151.48,133.15,137.6,143.56,16.0296,0.3075,0.24,15.7664,1.0,6.0,3.0,26.0,0.0,0.0,1.0,8.0,2.0,9.0,2.0,25.0,0.0,5.0,2.0,10.0,17.795771,133.681358,130.887037,137.385309,125.844198,804.993899,14.654523,4.665735,786.208565,227.0,461.0,182.0,773.0,239.0,139.0,494.0,531.0,229.0,1093.0,82.0,952.0,494.0,623.0,507.0,1074.0,0.079969,0
2470,400,133.08,108.08,154.15,119.36,1299.2736,19.2536,35.5275,1091.1104,2.0,7.0,5.0,5.0,4.0,0.0,32.0,7.0,2.0,13.0,2.0,6.0,3.0,3.0,3.0,6.0,-6.404229,134.733333,109.702716,150.777778,122.607778,2830.737284,21.824462,105.299259,2571.559372,369.0,488.0,315.0,621.0,458.0,104.0,1192.0,407.0,321.0,1092.0,87.0,523.0,653.0,413.0,496.0,561.0,-3.156451,1
2470,670,147.06,110.88,154.1,135.03,2748.0564,6.6656,37.25,2685.2091,8.0,6.0,2.0,4.0,3.0,0.0,6.0,1.0,6.0,35.0,1.0,9.0,5.0,8.0,1.0,5.0,9.265771,132.874321,110.448642,151.483457,121.679259,3908.573341,35.090819,178.015899,3530.600088,356.0,462.0,330.0,643.0,458.0,120.0,1065.0,400.0,345.0,1043.0,117.0,520.0,715.0,425.0,520.0,581.0,-4.08497,1
2470,1410,199.29,103.56,174.28,184.48,395.8459,1.8264,22.5616,434.0496,6.0,0.0,2.0,2.0,8.0,0.0,18.0,3.0,4.0,16.0,1.0,1.0,13.0,6.0,12.0,8.0,58.715771,128.191728,108.065185,154.636667,116.018148,3871.957685,53.075257,213.412557,3427.568436,404.0,460.0,368.0,692.0,481.0,107.0,895.0,434.0,374.0,961.0,124.0,473.0,770.0,446.0,501.0,610.0,-9.746081,1
2470,4480,154.21,131.91,139.09,146.21,5.3459,0.3219,0.9419,5.3459,2.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,3.0,15.0,3.0,14.0,5.0,17.0,2.0,22.0,20.445771,152.051235,131.920988,138.652593,144.029012,90.032807,1.364868,2.900296,92.086936,201.0,290.0,175.0,580.0,349.0,121.0,794.0,640.0,190.0,658.0,72.0,697.0,609.0,632.0,830.0,1262.0,18.264784,0
2470,4540,136.22,132.22,136.23,128.18,54.7516,0.4516,1.8171,54.2876,4.0,11.0,3.0,11.0,2.0,3.0,2.0,3.0,2.0,24.0,2.0,14.0,4.0,2.0,1.0,12.0,2.415771,121.500494,128.937901,136.963457,113.72284,1171.388271,33.324415,4.008294,1150.612935,239.0,480.0,187.0,789.0,240.0,142.0,459.0,483.0,257.0,1199.0,84.0,972.0,482.0,599.0,492.0,996.0,-12.041389,0
2480,670,57.06,117.89,135.06,51.13,215.3764,1.9979,10.1564,155.6131,4.0,5.0,4.0,6.0,5.0,0.0,9.0,8.0,6.0,12.0,3.0,6.0,14.0,5.0,6.0,7.0,-74.634229,129.105679,110.403457,151.244198,117.917037,3881.839202,38.020926,186.651479,3492.003488,352.0,462.0,332.0,661.0,469.0,120.0,1062.0,406.0,332.0,1023.0,124.0,512.0,708.0,420.0,526.0,591.0,-7.847192,1
2480,4450,151.53,132.11,138.44,143.53,9.9291,0.4579,1.8464,9.9291,2.0,2.0,1.0,2.0,4.0,0.0,15.0,8.0,1.0,1.0,0.0,2.0,6.0,5.0,34.0,17.0,17.765771,145.023951,130.264321,138.918889,136.654444,275.253254,22.808036,5.074285,301.072567,222.0,270.0,228.0,544.0,431.0,117.0,923.0,636.0,189.0,493.0,79.0,576.0,701.0,574.0,908.0,1209.0,10.890216,0
2480,4500,157.2,131.59,137.92,149.3,7.98,0.2619,0.0736,8.43,5.0,1.0,1.0,1.0,8.0,2.0,15.0,5.0,4.0,6.0,0.0,5.0,6.0,13.0,15.0,13.0,23.535771,147.785185,132.066667,138.351235,139.801605,255.46299,1.98716,2.578733,255.200022,186.0,381.0,156.0,698.0,254.0,134.0,534.0,562.0,214.0,955.0,71.0,920.0,538.0,672.0,653.0,1172.0,14.037376,0
2490,2060,190.05,101.14,166.8,174.54,604.7075,2.4404,3.24,673.4484,4.0,4.0,11.0,7.0,7.0,5.0,14.0,8.0,4.0,9.0,1.0,6.0,6.0,3.0,4.0,7.0,48.775771,110.629877,109.045185,150.343951,99.188642,3481.669181,58.696477,209.936019,3006.130587,410.0,439.0,412.0,800.0,454.0,150.0,849.0,442.0,386.0,841.0,121.0,492.0,754.0,432.0,514.0,604.0,-26.575587,1
2490,4420,134.62,129.74,137.65,126.02,36.6756,0.1924,0.4475,37.7796,4.0,4.0,6.0,9.0,9.0,1.0,14.0,8.0,5.0,1.0,1.0,5.0,7.0,3.0,11.0,12.0,0.255771,133.549506,126.184815,140.424444,124.306543,532.994463,70.923498,13.739353,599.462451,296.0,300.0,298.0,616.0,488.0,125.0,1038.0,636.0,200.0,435.0,98.0,554.0,716.0,437.0,860.0,1003.0,-1.457686,0
2490,4510,159.47,132.71,138.64,151.53,12.0891,0.2459,0.6104,12.5691,0.0,0.0,5.0,1.0,3.0,2.0,4.0,5.0,7.0,4.0,1.0,5.0,19.0,12.0,10.0,22.0,25.765771,139.391605,131.177037,137.934815,131.414938,586.154794,11.313349,3.163158,585.711406,215.0,456.0,166.0,782.0,245.0,129.0,463.0,543.0,246.0,999.0,85.0,966.0,519.0,637.0,564.0,1085.0,5.650709,0
2490,4520,155.01,132.76,138.74,147.13,83.7899,1.0024,1.9924,86.8931,1.0,11.0,2.0,7.0,4.0,1.0,0.0,1.0,4.0,33.0,0.0,10.0,5.0,10.0,4.0,7.0,21.365771,131.595556,130.111605,137.659136,123.657901,887.553215,22.461618,4.347886,882.697166,229.0,478.0,172.0,816.0,236.0,129.0,429.0,520.0,255.0,1076.0,91.0,972.0,527.0,626.0,513.0,1031.0,-2.106328,0
2500,330,85.14,113.32,143.31,74.74,315.0804,4.2576,10.1339,252.9924,2.0,7.0,2.0,8.0,7.0,0.0,3.0,4.0,3.0,23.0,1.0,6.0,10.0,6.0,9.0,9.0,-51.024229,128.319012,109.759877,150.522222,116.150617,2652.618478,26.332094,115.974938,2355.646944,352.0,483.0,331.0,762.0,461.0,104.0,1110.0,458.0,290.0,1025.0,89.0,571.0,662.0,378.0,510.0,514.0,-9.613612,1
2500,2300,180.33,102.04,161.6,164.97,918.3211,1.6184,4.8,1017.0891,5.0,6.0,2.0,22.0,5.0,0.0,1.0,0.0,4.0,13.0,1.0,7.0,21.0,8.0,1.0,4.0,39.205771,132.653704,109.252593,152.149259,121.237407,4116.999462,53.680395,144.970438,3636.977095,446.0,417.0,402.0,814.0,440.0,130.0,895.0,452.0,394.0,764.0,121.0,455.0,840.0,434.0,484.0,612.0,-4.526821,1
2500,4480,145.57,131.67,137.8,137.57,4.3051,0.2211,0.16,4.3051,5.0,0.0,3.0,7.0,1.0,1.0,16.0,10.0,1.0,9.0,3.0,11.0,0.0,6.0,10.0,17.0,11.805771,151.530864,132.108148,138.73679,143.527407,129.795961,0.990032,2.617634,131.705792,198.0,334.0,177.0,649.0,298.0,108.0,634.0,636.0,201.0,817.0,84.0,830.0,546.0,647.0,682.0,1259.0,17.763179,0
2500,4500,155.67,132.6,138.12,147.67,1.8611,0.24,0.1056,1.8611,1.0,1.0,1.0,4.0,4.0,5.0,13.0,14.0,1.0,5.0,0.0,4.0,8.0,9.0,11.0,19.0,21.905771,143.092099,131.562346,138.125185,135.106173,443.594975,5.568088,2.304329,441.750456,201.0,422.0,165.0,765.0,248.0,124.0,474.0,550.0,229.0,994.0,88.0,966.0,528.0,672.0,561.0,1113.0,9.341944,0
2510,840,145.22,107.67,153.08,130.83,532.9716,3.7611,8.7336,561.0811,5.0,6.0,3.0,4.0,6.0,3.0,21.0,2.0,5.0,19.0,1.0,5.0,6.0,2.0,5.0,7.0,5.065771,146.14679,107.334074,154.315432,132.687778,2319.863267,19.573827,105.696182,2179.664863,384.0,480.0,331.0,769.0,432.0,124.0,1061.0,411.0,332.0,1161.0,88.0,533.0,633.0,376.0,457.0,528.0,6.923549,1
2510,4190,159.65,128.48,158.06,149.74,119.2075,20.7496,1.6364,138.3724,4.0,7.0,5.0,7.0,7.0,2.0,7.0,5.0,8.0,15.0,1.0,6.0,7.0,7.0,4.0,8.0,23.975771,132.570247,111.272346,152.254074,119.175432,625.729016,42.973729,23.627298,605.111569,300.0,443.0,318.0,906.0,479.0,109.0,755.0,420.0,330.0,881.0,92.0,563.0,929.0,469.0,593.0,513.0,-6.588797,2
2520,4420,147.8,132.19,137.74,139.79,17.1,0.4339,0.3124,17.2859,2.0,4.0,2.0,3.0,5.0,1.0,14.0,5.0,1.0,7.0,1.0,5.0,11.0,13.0,14.0,12.0,14.025771,142.949383,129.406543,140.199012,134.302222,331.214475,35.689414,10.842122,367.84718,245.0,296.0,252.0,622.0,395.0,115.0,981.0,607.0,202.0,555.0,98.0,612.0,729.0,490.0,841.0,1060.0,8.537993,0
2520,4470,148.75,132.78,138.6,140.75,4.9875,0.2916,0.24,4.9875,1.0,2.0,2.0,4.0,1.0,1.0,13.0,3.0,0.0,11.0,1.0,11.0,4.0,9.0,21.0,16.0,14.985771,151.482716,132.275556,139.073086,143.480494,125.520072,0.832958,3.470955,127.308385,198.0,320.0,167.0,656.0,278.0,94.0,618.0,613.0,201.0,851.0,82.0,842.0,561.0,641.0,706.0,1272.0,17.716265,0
2520,4500,153.18,132.83,137.98,145.18,17.3676,0.1411,0.0196,17.3676,2.0,5.0,1.0,12.0,1.0,2.0,1.0,1.0,4.0,22.0,0.0,15.0,16.0,3.0,6.0,9.0,19.415771,136.548519,130.973333,137.904815,128.556543,612.312831,11.189659,3.163162,610.075198,223.0,454.0,155.0,788.0,245.0,118.0,401.0,486.0,245.0,1082.0,81.0,974.0,549.0,680.0,549.0,1070.0,2.792314,0
2520,4520,117.9,131.86,136.78,109.86,21.25,0.4804,2.4516,20.6004,2.0,9.0,3.0,18.0,0.0,2.0,4.0,4.0,5.0,8.0,1.0,16.0,5.0,10.0,2.0,11.0,-15.904229,118.963086,128.082963,137.390247,111.067407,1176.922958,38.039784,4.375485,1163.177925,266.0,513.0,165.0,854.0,242.0,119.0,349.0,430.0,270.0,1152.0,89.0,978.0,605.0,644.0,457.0,967.0,-14.696821,0
2530,1970,192.88,102.29,167.78,177.81,440.6656,3.7059,29.2916,497.1939,7.0,4.0,2.0,6.0,2.0,1.0,19.0,3.0,3.0,22.0,1.0,6.0,6.0,4.0,4.0,10.0,52.045771,144.867778,106.556667,156.434938,131.588148,3127.735727,31.365554,127.136878,2897.98544,445.0,430.0,388.0,804.0,440.0,129.0,898.0,429.0,385.0,880.0,123.0,488.0,742.0,441.0,484.0,594.0,5.823919,1
2530,3400,171.35,128.0,153.55,162.53,403.9475,7.82,10.2275,443.7091,3.0,3.0,5.0,12.0,10.0,0.0,19.0,9.0,4.0,2.0,0.0,8.0,8.0,4.0,7.0,6.0,36.765771,112.412593,117.868519,146.085556,102.013333,1252.466064,51.220367,34.564409,1185.039081,369.0,493.0,385.0,983.0,385.0,119.0,650.0,450.0,366.0,820.0,112.0,563.0,835.0,481.0,480.0,609.0,-23.750895,2
2530,3410,175.07,122.63,158.57,164.91,299.1451,7.6931,3.0851,333.3419,7.0,3.0,3.0,10.0,2.0,0.0,10.0,8.0,8.0,11.0,2.0,4.0,16.0,3.0,6.0,7.0,39.145771,105.173704,117.15284,145.572963,94.813827,1128.943284,52.771208,33.999738,1066.073735,371.0,487.0,381.0,945.0,404.0,120.0,670.0,454.0,362.0,765.0,110.0,561.0,867.0,477.0,503.0,623.0,-30.950402,2
2530,4400,143.53,131.79,137.5,135.27,17.2891,1.4459,0.29,18.5371,6.0,8.0,4.0,9.0,4.0,0.0,12.0,8.0,2.0,8.0,0.0,16.0,1.0,5.0,5.0,12.0,9.505771,135.289877,125.740123,141.877901,125.778395,463.805601,82.104439,20.757808,540.145336,266.0,304.0,292.0,632.0,435.0,133.0,1117.0,609.0,202.0,476.0,97.0,513.0,821.0,428.0,837.0,938.0,0.014166,0
2530,4420,150.63,132.42,137.72,142.63,53.7531,0.3236,0.6416,53.7531,1.0,0.0,0.0,2.0,9.0,3.0,34.0,7.0,1.0,4.0,1.0,3.0,7.0,3.0,18.0,7.0,16.865771,145.648642,130.157901,140.151235,137.145556,255.49877,25.358894,9.399227,282.08906,231.0,287.0,262.0,640.0,363.0,116.0,1009.0,631.0,184.0,587.0,97.0,638.0,691.0,489.0,802.0,1073.0,11.381327,0
2530,4440,167.85,132.38,142.08,160.02,4.0675,0.2356,0.3136,4.9996,4.0,5.0,2.0,15.0,4.0,2.0,11.0,9.0,1.0,5.0,0.0,11.0,3.0,1.0,6.0,21.0,34.255771,151.426049,132.078765,139.320741,143.368889,123.783791,2.36071,3.621076,128.750094,207.0,281.0,223.0,627.0,333.0,106.0,908.0,671.0,180.0,633.0,82.0,720.0,581.0,558.0,798.0,1192.0,17.60466,0
2530,4470,150.94,132.68,138.52,142.94,16.2164,0.2576,0.2496,16.2164,3.0,2.0,6.0,9.0,5.0,1.0,15.0,14.0,4.0,2.0,1.0,5.0,5.0,5.0,15.0,8.0,17.175771,150.70642,132.309012,139.103827,142.702222,154.262946,0.835252,3.673047,155.753798,194.0,350.0,176.0,700.0,254.0,99.0,595.0,617.0,190.0,905.0,86.0,902.0,520.0,629.0,637.0,1246.0,16.937993,0
2530,4500,148.86,131.98,138.99,140.72,39.0204,0.5396,0.3299,40.8416,6.0,9.0,0.0,15.0,1.0,1.0,1.0,3.0,0.0,19.0,4.0,21.0,1.0,8.0,0.0,11.0,14.955771,132.753086,130.55963,137.790988,124.748272,695.941997,16.397062,3.138166,694.016756,222.0,486.0,166.0,818.0,230.0,123.0,391.0,494.0,245.0,1091.0,85.0,994.0,523.0,658.0,512.0,1062.0,-1.015957,0
2540,800,195.76,102.28,171.26,180.53,250.4224,2.5816,1.6324,288.8291,4.0,5.0,7.0,15.0,5.0,1.0,11.0,4.0,5.0,10.0,0.0,6.0,8.0,7.0,6.0,6.0,54.765771,141.890494,109.274074,154.043827,130.088272,3747.012082,61.437476,169.454993,3241.495541,376.0,466.0,329.0,645.0,436.0,136.0,949.0,407.0,345.0,1082.0,102.0,521.0,724.0,486.0,503.0,593.0,4.324043,1
2540,970,203.48,103.36,175.31,188.9,354.9096,2.9504,4.5339,403.81,5.0,4.0,3.0,13.0,4.0,1.0,9.0,7.0,4.0,5.0,2.0,3.0,13.0,5.0,10.0,12.0,63.135771,149.232346,107.447901,156.388025,136.343333,3225.864534,42.195434,189.593017,2897.330394,386.0,448.0,388.0,765.0,456.0,111.0,1230.0,488.0,305.0,857.0,109.0,473.0,616.0,371.0,500.0,597.0,10.579105,1
2540,4470,154.2,132.51,138.68,146.2,5.9,0.2499,0.2176,5.9,1.0,4.0,2.0,3.0,9.0,1.0,14.0,10.0,0.0,3.0,0.0,4.0,11.0,3.0,16.0,19.0,20.435771,149.83716,132.218025,139.080123,141.83963,191.474594,1.106292,4.048272,192.79638,196.0,373.0,184.0,715.0,245.0,99.0,559.0,599.0,186.0,985.0,78.0,947.0,504.0,629.0,605.0,1196.0,16.075401,0
2550,1890,134.03,109.58,149.34,120.39,705.3491,5.8036,5.5644,718.8979,8.0,2.0,2.0,0.0,6.0,1.0,18.0,3.0,4.0,23.0,1.0,1.0,9.0,8.0,8.0,6.0,-5.374229,151.313704,106.664444,155.729136,138.26358,3252.470602,32.24197,118.051077,3045.917809,403.0,461.0,397.0,883.0,428.0,122.0,898.0,443.0,398.0,882.0,111.0,520.0,761.0,405.0,440.0,548.0,12.499351,1
2550,4460,150.07,132.59,139.66,142.07,10.1451,0.2619,0.3844,10.1451,2.0,2.0,6.0,5.0,4.0,1.0,15.0,18.0,2.0,0.0,1.0,2.0,4.0,2.0,19.0,17.0,16.305771,152.630741,132.26963,139.371975,144.636667,123.411919,0.80409,3.737313,124.82589,183.0,367.0,179.0,660.0,256.0,98.0,630.0,599.0,192.0,902.0,79.0,920.0,537.0,622.0,675.0,1201.0,18.872438,0
2560,4440,156.63,132.72,141.28,148.63,13.4331,0.3816,0.2816,13.4331,0.0,7.0,0.0,9.0,1.0,2.0,0.0,4.0,4.0,32.0,0.0,18.0,1.0,10.0,0.0,12.0,22.865771,154.854321,132.113704,139.784444,146.842222,77.222481,0.968676,3.13156,78.900538,198.0,327.0,181.0,589.0,313.0,103.0,816.0,585.0,180.0,779.0,72.0,796.0,575.0,610.0,764.0,1212.0,21.077993,0
2570,4390,138.59,130.74,138.8,130.31,30.8619,0.3924,0.16,31.7539,4.0,6.0,6.0,15.0,2.0,1.0,14.0,9.0,1.0,7.0,2.0,6.0,5.0,6.0,4.0,12.0,4.545771,140.256049,127.261235,141.126914,131.17,441.48555,60.213485,15.493769,505.297149,255.0,293.0,261.0,597.0,426.0,132.0,1061.0,568.0,222.0,575.0,88.0,560.0,780.0,465.0,819.0,998.0,5.405771,0
2570,4400,141.46,131.57,138.51,133.46,68.1084,0.2451,0.2899,68.1084,2.0,0.0,1.0,2.0,5.0,0.0,52.0,7.0,1.0,2.0,1.0,2.0,5.0,4.0,10.0,6.0,7.695771,145.430494,129.237901,140.522469,136.784321,322.06912,35.00402,10.555915,363.986939,237.0,297.0,235.0,578.0,394.0,130.0,1052.0,567.0,207.0,640.0,84.0,609.0,719.0,498.0,797.0,1056.0,11.020092,0
2570,4410,159.65,132.58,140.39,151.69,17.9075,0.3036,0.9979,18.3739,4.0,3.0,5.0,5.0,4.0,5.0,11.0,13.0,3.0,2.0,1.0,2.0,11.0,3.0,15.0,13.0,25.925771,149.15037,130.617284,140.073827,140.823951,226.861092,14.607109,6.302945,247.455673,218.0,302.0,216.0,562.0,360.0,129.0,1003.0,550.0,197.0,710.0,84.0,650.0,690.0,536.0,796.0,1097.0,15.059722,0
2580,1190,122.4,107.89,149.38,108.66,1159.92,16.5579,63.8756,975.9644,4.0,6.0,3.0,11.0,6.0,1.0,18.0,2.0,5.0,8.0,1.0,3.0,11.0,7.0,7.0,7.0,-17.104229,142.022099,104.58321,159.704815,127.641605,2910.372475,39.364558,180.015952,2622.865257,396.0,478.0,372.0,816.0,409.0,106.0,1012.0,435.0,351.0,995.0,88.0,534.0,708.0,395.0,461.0,544.0,1.877376,1
2580,2150,79.26,109.25,142.5,68.41,1052.8924,28.2275,45.23,820.4419,6.0,6.0,9.0,10.0,4.0,1.0,16.0,8.0,5.0,6.0,2.0,4.0,3.0,4.0,6.0,10.0,-57.354229,125.133827,108.007531,152.11963,113.28716,4053.371226,52.089203,157.580133,3620.026181,459.0,431.0,355.0,844.0,408.0,116.0,753.0,427.0,360.0,917.0,123.0,510.0,865.0,451.0,500.0,581.0,-12.477068,1
