y,x,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,class
2510,4510,146.83,131.8,139.12,138.72,61.3811,0.32,0.6656,62.4416,1.0,7.0,2.0,9.0,3.0,0.0,1.0,2.0,6.0,29.0,1.0,13.0,3.0,12.0,2.0,9.0,12.955771,132.534568,130.148148,137.671728,124.567407,818.075472,19.084719,3.440262,814.363728,241.0,501.0,165.0,777.0,250.0,121.0,413.0,485.0,249.0,1069.0,91.0,974.0,578.0,654.0,510.0,1022.0,-1.196821,0
2510,4520,126.26,131.51,138.78,118.08,52.5924,0.3499,1.8716,50.7736,2.0,9.0,0.0,10.0,1.0,3.0,1.0,2.0,4.0,30.0,0.0,14.0,3.0,10.0,6.0,5.0,-7.684229,123.520247,128.713333,137.456296,115.613951,1121.943664,32.463748,4.436238,1111.613558,257.0,518.0,168.0,819.0,241.0,123.0,374.0,473.0,259.0,1115.0,94.0,979.0,600.0,635.0,462.0,983.0,-10.150278,0
2510,4530,112.83,130.77,137.21,104.81,32.9611,0.5371,0.5459,32.7339,3.0,7.0,2.0,16.0,3.0,1.0,1.0,3.0,4.0,11.0,4.0,12.0,10.0,5.0,8.0,10.0,-20.954229,113.491728,127.070617,137.197407,105.713333,1367.079067,43.821186,4.78708,1344.433378,266.0,539.0,180.0,843.0,254.0,137.0,383.0,437.0,268.0,1122.0,85.0,973.0,615.0,606.0,472.0,920.0,-20.050895,0
2520,120,186.74,105.87,161.25,172.84,361.1524,3.0731,11.6475,423.0744,3.0,9.0,4.0,2.0,5.0,0.0,27.0,3.0,3.0,20.0,2.0,3.0,4.0,5.0,3.0,7.0,47.075771,129.716049,111.234444,149.227654,118.318395,3061.689742,28.062443,141.022741,2728.232575,348.0,464.0,314.0,643.0,487.0,110.0,1221.0,442.0,306.0,1119.0,91.0,522.0,590.0,386.0,499.0,558.0,-7.445834,1
2520,180,47.0,121.74,135.14,43.56,111.86,3.6724,15.5404,83.3264,4.0,5.0,4.0,3.0,7.0,0.0,24.0,6.0,2.0,4.0,0.0,5.0,8.0,7.0,17.0,4.0,-82.204229,134.496173,110.89037,149.892222,122.846296,2898.603319,28.930944,109.972952,2575.942918,342.0,494.0,294.0,654.0,484.0,96.0,1186.0,393.0,290.0,1171.0,92.0,545.0,625.0,395.0,520.0,519.0,-2.917933,1
2520,350,166.1,109.24,164.02,152.71,1841.35,5.4824,17.5796,1859.7259,6.0,2.0,2.0,0.0,7.0,1.0,27.0,2.0,4.0,9.0,1.0,4.0,13.0,6.0,10.0,6.0,26.945771,143.915926,108.092222,153.630494,130.61321,2091.924413,20.314335,87.942354,1908.827307,358.0,473.0,344.0,773.0,494.0,105.0,1128.0,440.0,295.0,932.0,99.0,546.0,709.0,368.0,509.0,527.0,4.848981,1
2520,460,80.07,112.24,139.27,69.83,390.1851,4.3824,6.1971,307.9611,5.0,8.0,5.0,8.0,2.0,0.0,9.0,2.0,2.0,23.0,1.0,10.0,7.0,5.0,6.0,7.0,-55.934229,132.375802,109.196296,150.009136,120.05321,2801.542723,26.634554,122.906336,2538.173835,383.0,487.0,328.0,635.0,443.0,98.0,1184.0,420.0,311.0,1103.0,86.0,516.0,647.0,401.0,500.0,558.0,-5.711019,1
2520,480,79.61,112.99,139.6,69.36,124.6779,1.7699,3.24,98.5504,3.0,4.0,9.0,15.0,5.0,1.0,15.0,6.0,3.0,5.0,1.0,4.0,8.0,6.0,9.0,6.0,-56.404229,131.29963,108.655432,150.447037,118.76963,2777.347876,34.089545,130.456084,2473.515571,388.0,510.0,349.0,691.0,441.0,110.0,1116.0,431.0,310.0,1026.0,99.0,548.0,639.0,395.0,472.0,575.0,-6.994599,1
2520,500,109.68,107.14,149.78,95.89,915.4576,19.4004,30.6716,786.5379,6.0,7.0,7.0,6.0,9.0,1.0,24.0,8.0,3.0,1.0,1.0,6.0,2.0,2.0,11.0,6.0,-29.874229,134.178519,108.14358,151.81321,121.307901,2656.540971,34.629385,131.416838,2356.785691,369.0,527.0,360.0,725.0,461.0,108.0,1040.0,438.0,327.0,980.0,108.0,556.0,655.0,400.0,466.0,580.0,-4.456328,1
2520,530,159.3,104.94,160.77,143.91,708.69,3.8564,26.1771,719.5019,5.0,3.0,2.0,3.0,7.0,0.0,15.0,5.0,8.0,11.0,1.0,1.0,18.0,5.0,7.0,9.0,18.145771,135.344691,107.339259,152.83642,121.96321,2374.743904,33.17873,120.671883,2096.607042,377.0,509.0,358.0,741.0,452.0,104.0,1001.0,439.0,332.0,1029.0,111.0,579.0,648.0,391.0,453.0,576.0,-3.801019,1
2520,560,132.99,105.78,152.8,117.79,517.0299,4.2316,12.1,496.5059,5.0,4.0,1.0,2.0,10.0,1.0,7.0,1.0,5.0,15.0,2.0,4.0,22.0,8.0,8.0,5.0,-7.974229,128.650123,108.163827,151.545062,115.64,2349.893142,34.18958,122.981303,2053.392375,375.0,470.0,343.0,690.0,463.0,86.0,1083.0,416.0,325.0,1124.0,96.0,540.0,634.0,385.0,492.0,578.0,-10.124229,1
2520,890,67.57,115.95,134.94,59.64,267.0051,6.2875,7.1564,196.4904,6.0,2.0,1.0,2.0,9.0,2.0,15.0,5.0,5.0,4.0,1.0,3.0,15.0,8.0,14.0,8.0,-66.124229,112.962099,110.971358,147.153333,102.058395,3199.100168,47.717945,159.532044,2748.998442,373.0,459.0,325.0,762.0,427.0,116.0,959.0,415.0,349.0,1108.0,94.0,522.0,728.0,427.0,461.0,575.0,-23.705834,1
2520,920,33.22,124.37,129.62,33.0,225.9916,8.4331,5.6756,146.3,4.0,5.0,1.0,4.0,7.0,2.0,7.0,5.0,5.0,16.0,5.0,7.0,8.0,7.0,7.0,10.0,-92.764229,100.424691,112.522716,144.658272,90.565309,3006.341613,54.68504,172.595814,2515.566476,357.0,467.0,356.0,771.0,459.0,122.0,1071.0,451.0,341.0,922.0,104.0,510.0,654.0,396.0,509.0,610.0,-35.19892,1
2520,940,52.89,120.76,131.58,48.4,236.9179,4.8624,7.0836,170.48,5.0,5.0,2.0,10.0,7.0,1.0,12.0,8.0,5.0,7.0,2.0,8.0,10.0,4.0,6.0,8.0,-77.364229,106.164568,112.371975,146.284198,96.32963,3631.548596,60.375585,215.915034,3081.387888,353.0,445.0,387.0,815.0,432.0,122.0,1138.0,488.0,315.0,856.0,112.0,504.0,638.0,379.0,509.0,607.0,-29.434599,1
2520,970,129.07,109.29,154.81,115.39,1058.3251,15.0059,35.7339,954.2979,4.0,4.0,5.0,7.0,3.0,1.0,25.0,5.0,1.0,10.0,1.0,5.0,12.0,3.0,7.0,7.0,-10.374229,123.748272,110.874444,150.136296,113.013333,4153.849596,66.527322,243.556238,3575.040069,371.0,453.0,391.0,733.0,455.0,114.0,1283.0,510.0,296.0,810.0,113.0,474.0,591.0,369.0,519.0,618.0,-12.750895,1
2520,1180,134.99,106.06,155.78,119.98,713.7099,1.7764,3.1716,703.4996,5.0,6.0,6.0,8.0,4.0,1.0,26.0,2.0,2.0,14.0,1.0,5.0,5.0,1.0,3.0,11.0,-5.784229,133.592099,106.593951,155.827901,120.216543,2930.338308,38.276729,148.056555,2595.168912,377.0,448.0,340.0,669.0,429.0,106.0,1173.0,405.0,357.0,1126.0,88.0,490.0,686.0,402.0,451.0,553.0,-5.547686,1
2520,1190,162.39,105.54,161.12,147.4,724.6579,3.5084,8.4256,754.88,5.0,3.0,4.0,2.0,9.0,1.0,28.0,4.0,2.0,15.0,2.0,3.0,5.0,3.0,9.0,5.0,21.635771,134.060864,106.33963,156.229506,120.509136,2854.686296,38.044034,147.953376,2531.158065,388.0,423.0,340.0,648.0,427.0,103.0,1212.0,414.0,350.0,1112.0,95.0,481.0,703.0,410.0,450.0,544.0,-5.255093,1
2520,1480,216.89,100.78,179.19,202.29,269.6379,2.4916,11.0139,322.6859,8.0,6.0,4.0,4.0,5.0,3.0,15.0,10.0,4.0,8.0,2.0,3.0,10.0,5.0,9.0,4.0,76.525771,157.500988,104.393951,161.874074,143.11358,2794.922592,27.488136,151.719945,2634.716235,410.0,420.0,402.0,820.0,443.0,107.0,1038.0,451.0,334.0,953.0,109.0,487.0,687.0,406.0,454.0,579.0,17.349351,1
2520,1560,68.66,112.13,141.25,59.26,145.5844,0.9131,2.2275,118.8324,4.0,3.0,3.0,10.0,7.0,1.0,13.0,6.0,3.0,12.0,3.0,8.0,6.0,6.0,4.0,11.0,-66.504229,143.173951,106.24963,157.75284,129.937778,3501.541963,44.782623,174.931257,3144.304523,437.0,469.0,355.0,783.0,420.0,121.0,922.0,422.0,351.0,984.0,119.0,522.0,728.0,444.0,440.0,583.0,4.173549,1
2520,1770,105.22,109.23,145.93,91.96,251.9516,2.1571,3.2251,236.8384,5.0,4.0,9.0,17.0,5.0,0.0,2.0,7.0,7.0,7.0,0.0,9.0,9.0,7.0,2.0,10.0,-33.804229,121.991111,108.997778,151.145062,110.631235,4089.695723,59.503946,215.991673,3562.139197,415.0,438.0,405.0,817.0,457.0,117.0,1004.0,485.0,350.0,774.0,106.0,486.0,723.0,386.0,514.0,623.0,-15.132994,1
2520,1850,194.19,100.12,166.32,178.65,622.6939,1.2056,3.3976,710.1075,2.0,8.0,10.0,15.0,5.0,1.0,13.0,6.0,1.0,9.0,2.0,5.0,6.0,5.0,6.0,6.0,52.885771,167.88284,104.717901,160.429136,153.927284,2516.651582,22.934865,100.479793,2422.204465,431.0,422.0,387.0,806.0,475.0,125.0,953.0,451.0,372.0,814.0,125.0,473.0,778.0,417.0,494.0,577.0,28.163055,1
2520,1950,148.46,104.8,157.0,132.69,316.2884,1.3,2.52,339.4739,8.0,6.0,5.0,10.0,7.0,2.0,8.0,6.0,6.0,7.0,3.0,4.0,6.0,7.0,10.0,5.0,6.925771,144.36642,106.850988,155.85642,131.278395,3221.585243,31.372734,123.858521,2984.24262,432.0,453.0,384.0,843.0,435.0,136.0,893.0,428.0,383.0,833.0,127.0,520.0,744.0,439.0,472.0,578.0,5.514166,1
2520,2180,188.87,102.72,159.72,174.06,409.5931,1.8016,3.8816,471.6564,4.0,5.0,7.0,17.0,5.0,2.0,16.0,6.0,5.0,11.0,0.0,4.0,3.0,3.0,6.0,6.0,48.295771,146.088889,106.223704,156.414074,133.024691,3602.465185,49.364031,151.728543,3248.537909,448.0,442.0,426.0,756.0,393.0,132.0,898.0,502.0,376.0,851.0,132.0,502.0,779.0,425.0,465.0,573.0,7.260463,1
2520,4410,143.7,131.98,137.04,135.62,21.95,0.5196,0.2784,22.9156,5.0,1.0,3.0,3.0,7.0,2.0,6.0,4.0,2.0,4.0,0.0,3.0,15.0,14.0,11.0,20.0,9.855771,137.879136,127.185926,141.078765,128.743704,448.118849,63.153333,16.84466,507.783942,264.0,310.0,262.0,614.0,435.0,121.0,1044.0,597.0,207.0,510.0,103.0,546.0,795.0,461.0,841.0,990.0,2.979475,0
2520,4420,147.8,132.19,137.74,139.79,17.1,0.4339,0.3124,17.2859,2.0,4.0,2.0,3.0,5.0,1.0,14.0,5.0,1.0,7.0,1.0,5.0,11.0,13.0,14.0,12.0,14.025771,142.949383,129.406543,140.199012,134.302222,331.214475,35.689414,10.842122,367.84718,245.0,296.0,252.0,622.0,395.0,115.0,981.0,607.0,202.0,555.0,98.0,612.0,729.0,490.0,841.0,1060.0,8.537993,0
2520,4430,159.27,132.09,140.18,151.27,9.8171,0.5219,2.3876,9.8171,3.0,4.0,4.0,5.0,5.0,0.0,18.0,11.0,1.0,2.0,2.0,3.0,13.0,3.0,12.0,14.0,25.505771,146.657654,130.990617,139.520741,138.369506,241.197985,14.83843,6.121175,260.016181,228.0,297.0,228.0,617.0,377.0,114.0,942.0,616.0,196.0,591.0,87.0,659.0,654.0,525.0,851.0,1118.0,12.605277,0
2520,4440,163.72,131.26,142.22,155.72,3.1816,0.6324,0.2516,3.1816,1.0,1.0,4.0,7.0,3.0,2.0,15.0,13.0,0.0,1.0,1.0,6.0,3.0,1.0,12.0,30.0,29.955771,149.537284,131.828272,139.155185,141.43963,170.326635,4.336559,3.963202,178.140676,217.0,283.0,217.0,615.0,355.0,104.0,888.0,646.0,192.0,621.0,86.0,691.0,597.0,564.0,833.0,1191.0,15.675401,0
2520,4450,160.73,131.98,140.96,152.73,6.9171,0.8996,0.7584,6.9171,4.0,3.0,1.0,15.0,1.0,0.0,1.0,2.0,1.0,12.0,1.0,26.0,2.0,5.0,3.0,23.0,26.965771,151.769506,132.134815,139.074691,143.737778,105.572922,1.605035,3.533063,109.207289,203.0,273.0,200.0,607.0,339.0,99.0,849.0,661.0,192.0,641.0,85.0,720.0,593.0,570.0,828.0,1240.0,17.973549,0
2520,4460,152.79,133.73,138.59,144.8,6.7659,0.2571,0.2419,6.9,2.0,3.0,2.0,5.0,2.0,0.0,3.0,1.0,2.0,28.0,1.0,22.0,2.0,10.0,6.0,11.0,19.035771,152.643951,132.257778,139.130617,144.634815,83.663846,0.950588,3.267137,85.917504,197.0,301.0,177.0,631.0,300.0,95.0,744.0,638.0,195.0,732.0,86.0,770.0,570.0,612.0,784.0,1268.0,18.870586,0
2520,4470,148.75,132.78,138.6,140.75,4.9875,0.2916,0.24,4.9875,1.0,2.0,2.0,4.0,1.0,1.0,13.0,3.0,0.0,11.0,1.0,11.0,4.0,9.0,21.0,16.0,14.985771,151.482716,132.275556,139.073086,143.480494,125.520072,0.832958,3.470955,127.308385,198.0,320.0,167.0,656.0,278.0,94.0,618.0,613.0,201.0,851.0,82.0,842.0,561.0,641.0,706.0,1272.0,17.716265,0
2520,4480,153.64,132.37,138.0,145.64,5.1704,0.2331,0.0,5.1704,1.0,5.0,2.0,5.0,8.0,3.0,7.0,13.0,1.0,6.0,1.0,3.0,9.0,7.0,15.0,14.0,19.875771,148.406667,132.12321,138.797531,140.4,219.524499,1.574696,3.716043,221.143704,204.0,371.0,155.0,692.0,262.0,99.0,540.0,567.0,212.0,988.0,79.0,908.0,520.0,662.0,631.0,1210.0,14.635771,0
2520,4490,155.82,133.0,137.92,147.82,3.2276,0.0,0.0736,3.2276,0.0,1.0,4.0,9.0,0.0,0.0,11.0,10.0,1.0,3.0,0.0,9.0,14.0,8.0,10.0,20.0,22.055771,143.459383,131.775309,138.328272,135.450494,361.36193,3.728526,3.53409,361.695944,215.0,413.0,149.0,743.0,251.0,101.0,465.0,515.0,232.0,1046.0,85.0,951.0,532.0,690.0,595.0,1117.0,9.686265,0
2520,4500,153.18,132.83,137.98,145.18,17.3676,0.1411,0.0196,17.3676,2.0,5.0,1.0,12.0,1.0,2.0,1.0,1.0,4.0,22.0,0.0,15.0,16.0,3.0,6.0,9.0,19.415771,136.548519,130.973333,137.904815,128.556543,612.312831,11.189659,3.163162,610.075198,223.0,454.0,155.0,788.0,245.0,118.0,401.0,486.0,245.0,1082.0,81.0,974.0,549.0,680.0,549.0,1070.0,2.792314,0
2520,4510,134.32,132.3,139.05,126.13,101.5976,0.27,0.5275,102.8331,3.0,6.0,2.0,14.0,3.0,0.0,1.0,5.0,0.0,33.0,0.0,13.0,1.0,3.0,4.0,12.0,0.365771,128.440864,129.665062,137.624938,120.457037,890.872676,24.776829,3.401798,888.229142,251.0,497.0,161.0,818.0,250.0,119.0,384.0,454.0,261.0,1114.0,85.0,966.0,572.0,661.0,506.0,1001.0,-5.307192,0
2520,4520,117.9,131.86,136.78,109.86,21.25,0.4804,2.4516,20.6004,2.0,9.0,3.0,18.0,0.0,2.0,4.0,4.0,5.0,8.0,1.0,16.0,5.0,10.0,2.0,11.0,-15.904229,118.963086,128.082963,137.390247,111.067407,1176.922958,38.039784,4.375485,1163.177925,266.0,513.0,165.0,854.0,242.0,119.0,349.0,430.0,270.0,1152.0,89.0,978.0,605.0,644.0,457.0,967.0,-14.696821,0
2530,450,115.48,109.68,146.9,102.18,484.8496,5.3976,23.33,429.8076,5.0,6.0,5.0,9.0,6.0,1.0,26.0,4.0,3.0,12.0,0.0,6.0,3.0,2.0,7.0,5.0,-23.584229,129.4,109.442469,149.559383,117.220617,2818.598765,25.56027,120.381535,2559.349723,357.0,465.0,320.0,599.0,469.0,100.0,1130.0,395.0,331.0,1198.0,79.0,496.0,686.0,418.0,506.0,551.0,-8.543612,1
2530,860,179.31,105.17,156.39,164.98,481.5539,4.4811,17.3579,508.0196,2.0,4.0,3.0,12.0,5.0,1.0,8.0,4.0,4.0,10.0,0.0,9.0,19.0,7.0,5.0,7.0,39.215771,125.347654,110.008395,149.408395,113.832346,3376.984322,38.444868,146.937658,2987.630657,385.0,480.0,321.0,664.0,431.0,106.0,992.0,392.0,347.0,1212.0,99.0,519.0,704.0,404.0,462.0,582.0,-11.931883,1
2530,1030,186.1,103.73,159.67,171.88,1008.05,3.7571,11.5011,1057.1456,9.0,7.0,2.0,3.0,1.0,2.0,10.0,3.0,6.0,17.0,2.0,4.0,13.0,10.0,4.0,7.0,46.115771,155.847778,106.175185,157.154568,142.152222,2487.001396,25.836594,120.05438,2314.59794,395.0,474.0,330.0,702.0,406.0,96.0,1164.0,427.0,345.0,1096.0,108.0,470.0,664.0,416.0,469.0,538.0,16.387993,1
2530,1040,180.87,105.48,156.82,166.59,238.1931,1.7296,3.0676,270.6419,4.0,7.0,5.0,6.0,5.0,1.0,16.0,7.0,2.0,18.0,3.0,5.0,2.0,6.0,6.0,7.0,40.825771,155.138272,106.132593,157.138642,141.389012,2451.515943,22.751308,114.966581,2298.798916,393.0,452.0,340.0,724.0,407.0,104.0,1162.0,421.0,348.0,1104.0,104.0,466.0,657.0,411.0,481.0,526.0,15.624784,1
2530,1100,72.3,114.09,138.08,63.3,277.07,2.2619,4.0936,228.03,6.0,5.0,7.0,13.0,7.0,3.0,7.0,5.0,2.0,13.0,3.0,8.0,5.0,4.0,5.0,7.0,-62.464229,138.782346,107.182099,154.351975,125.644444,2929.01275,31.428445,126.406607,2677.852346,361.0,489.0,357.0,710.0,425.0,97.0,1093.0,417.0,357.0,1107.0,102.0,489.0,678.0,401.0,477.0,540.0,-0.119784,1
2530,1600,180.05,102.92,168.11,164.36,556.4675,1.9936,5.8579,628.1504,8.0,6.0,4.0,4.0,7.0,3.0,17.0,7.0,4.0,10.0,3.0,5.0,5.0,4.0,2.0,11.0,38.595771,139.440494,105.700741,157.888765,125.709753,3135.118311,36.644765,167.596639,2852.86946,428.0,450.0,389.0,835.0,441.0,121.0,904.0,434.0,347.0,868.0,106.0,498.0,761.0,420.0,483.0,615.0,-0.054476,1
2530,1650,193.09,102.81,164.11,178.4,494.5219,7.0139,18.9779,575.04,10.0,6.0,2.0,16.0,3.0,0.0,6.0,3.0,2.0,5.0,1.0,8.0,16.0,4.0,7.0,11.0,52.635771,136.455309,107.251235,155.875679,124.095062,4164.395904,79.400215,228.367631,3607.816889,430.0,434.0,336.0,811.0,409.0,124.0,815.0,387.0,382.0,957.0,111.0,519.0,795.0,468.0,473.0,649.0,-1.669167,1
2530,1810,180.83,100.37,164.68,164.62,613.5411,2.0531,14.4976,671.4356,6.0,5.0,5.0,17.0,8.0,0.0,12.0,9.0,2.0,8.0,2.0,4.0,4.0,4.0,6.0,8.0,38.855771,157.29963,105.598272,158.691358,143.918642,3261.915531,35.513182,144.745481,2987.920912,424.0,428.0,391.0,774.0,472.0,123.0,969.0,455.0,363.0,796.0,117.0,477.0,794.0,406.0,502.0,609.0,18.154413,1
2530,1900,200.79,103.6,159.45,187.09,293.1459,1.9,2.2675,341.7219,4.0,4.0,4.0,8.0,10.0,2.0,13.0,6.0,6.0,7.0,3.0,10.0,7.0,2.0,6.0,8.0,61.325771,154.650617,106.46642,157.009383,141.571975,3302.624351,33.199983,132.612751,3083.470992,413.0,455.0,397.0,848.0,441.0,131.0,912.0,446.0,372.0,873.0,124.0,536.0,736.0,401.0,440.0,575.0,15.807746,1
2530,2120,205.23,99.32,170.48,189.87,367.8771,2.6576,14.6296,423.7331,8.0,7.0,3.0,2.0,6.0,2.0,14.0,6.0,5.0,13.0,4.0,6.0,7.0,3.0,8.0,6.0,64.105771,143.480123,106.516667,155.651605,130.75,3921.06121,41.604537,173.271213,3584.417377,448.0,418.0,441.0,833.0,445.0,134.0,921.0,454.0,348.0,736.0,127.0,477.0,760.0,418.0,516.0,624.0,4.985771,1
2530,2390,75.54,111.28,142.28,65.44,544.9084,16.0016,23.0416,406.4064,6.0,2.0,5.0,12.0,6.0,1.0,22.0,8.0,2.0,2.0,0.0,3.0,10.0,1.0,10.0,10.0,-60.324229,121.337037,108.10679,152.758272,108.918025,3165.804925,41.217361,157.654654,2826.80686,415.0,451.0,414.0,841.0,471.0,125.0,824.0,487.0,394.0,748.0,131.0,481.0,801.0,422.0,501.0,594.0,-16.846204,1
2530,3400,171.35,128.0,153.55,162.53,403.9475,7.82,10.2275,443.7091,3.0,3.0,5.0,12.0,10.0,0.0,19.0,9.0,4.0,2.0,0.0,8.0,8.0,4.0,7.0,6.0,36.765771,112.412593,117.868519,146.085556,102.013333,1252.466064,51.220367,34.564409,1185.039081,369.0,493.0,385.0,983.0,385.0,119.0,650.0,450.0,366.0,820.0,112.0,563.0,835.0,481.0,480.0,609.0,-23.750895,2
2530,3410,175.07,122.63,158.57,164.91,299.1451,7.6931,3.0851,333.3419,7.0,3.0,3.0,10.0,2.0,0.0,10.0,8.0,8.0,11.0,2.0,4.0,16.0,3.0,6.0,7.0,39.145771,105.173704,117.15284,145.572963,94.813827,1128.943284,52.771208,33.999738,1066.073735,371.0,487.0,381.0,945.0,404.0,120.0,670.0,454.0,362.0,765.0,110.0,561.0,867.0,477.0,503.0,623.0,-30.950402,2
2530,4400,143.53,131.79,137.5,135.27,17.2891,1.4459,0.29,18.5371,6.0,8.0,4.0,9.0,4.0,0.0,12.0,8.0,2.0,8.0,0.0,16.0,1.0,5.0,5.0,12.0,9.505771,135.289877,125.740123,141.877901,125.778395,463.805601,82.104439,20.757808,540.145336,266.0,304.0,292.0,632.0,435.0,133.0,1117.0,609.0,202.0,476.0,97.0,513.0,821.0,428.0,837.0,938.0,0.014166,0
2530,4410,144.49,132.96,136.88,136.46,18.8699,0.2384,0.1056,19.3484,10.0,2.0,7.0,12.0,6.0,1.0,8.0,7.0,2.0,5.0,1.0,6.0,7.0,3.0,10.0,13.0,10.695771,141.060123,128.157531,141.02642,132.098765,360.074039,52.577159,15.459796,410.653208,248.0,296.0,274.0,622.0,405.0,117.0,1086.0,622.0,193.0,532.0,98.0,574.0,758.0,459.0,817.0,999.0,6.334537,0
2530,4420,150.63,132.42,137.72,142.63,53.7531,0.3236,0.6416,53.7531,1.0,0.0,0.0,2.0,9.0,3.0,34.0,7.0,1.0,4.0,1.0,3.0,7.0,3.0,18.0,7.0,16.865771,145.648642,130.157901,140.151235,137.145556,255.49877,25.358894,9.399227,282.08906,231.0,287.0,262.0,640.0,363.0,116.0,1009.0,631.0,184.0,587.0,97.0,638.0,691.0,489.0,802.0,1073.0,11.381327,0
2530,4430,165.25,132.12,140.68,157.43,23.4875,0.5656,1.5376,25.4051,5.0,2.0,7.0,7.0,6.0,0.0,25.0,17.0,0.0,1.0,1.0,1.0,4.0,2.0,8.0,14.0,31.665771,148.90716,131.468519,139.565926,140.712469,182.694838,8.364564,5.063432,194.740659,215.0,285.0,236.0,634.0,349.0,114.0,970.0,642.0,181.0,610.0,83.0,687.0,631.0,522.0,810.0,1131.0,14.94824,0
2530,4440,167.85,132.38,142.08,160.02,4.0675,0.2356,0.3136,4.9996,4.0,5.0,2.0,15.0,4.0,2.0,11.0,9.0,1.0,5.0,0.0,11.0,3.0,1.0,6.0,21.0,34.255771,151.426049,132.078765,139.320741,143.368889,123.783791,2.36071,3.621076,128.750094,207.0,281.0,223.0,627.0,333.0,106.0,908.0,671.0,180.0,633.0,82.0,720.0,581.0,558.0,798.0,1192.0,17.60466,0
2530,4450,159.48,133.02,140.47,151.48,14.0896,0.2596,1.7691,14.0896,3.0,5.0,2.0,13.0,0.0,1.0,1.0,7.0,3.0,21.0,2.0,22.0,1.0,8.0,5.0,6.0,25.715771,153.083457,132.273704,139.265926,145.069753,79.21106,1.054346,3.364098,81.626863,197.0,286.0,205.0,633.0,314.0,103.0,820.0,681.0,180.0,670.0,85.0,775.0,569.0,565.0,780.0,1237.0,19.305524,0
2530,4460,149.57,132.99,138.24,141.57,9.3451,0.2899,0.1824,9.3451,1.0,5.0,1.0,7.0,1.0,2.0,2.0,4.0,5.0,15.0,1.0,21.0,2.0,14.0,3.0,16.0,15.805771,152.96284,132.34037,139.260988,144.960123,86.947878,0.79316,3.272379,88.687916,189.0,322.0,183.0,665.0,276.0,99.0,714.0,650.0,182.0,770.0,88.0,831.0,544.0,606.0,722.0,1259.0,19.195895,0
2530,4470,150.94,132.68,138.52,142.94,16.2164,0.2576,0.2496,16.2164,3.0,2.0,6.0,9.0,5.0,1.0,15.0,14.0,4.0,2.0,1.0,5.0,5.0,5.0,15.0,8.0,17.175771,150.70642,132.309012,139.103827,142.702222,154.262946,0.835252,3.673047,155.753798,194.0,350.0,176.0,700.0,254.0,99.0,595.0,617.0,190.0,905.0,86.0,902.0,520.0,629.0,637.0,1246.0,16.937993,0
2530,4480,154.79,132.4,138.0,146.79,1.7859,0.24,0.0,1.7859,2.0,2.0,1.0,9.0,2.0,0.0,5.0,13.0,1.0,2.0,2.0,12.0,5.0,7.0,6.0,31.0,21.025771,146.288025,132.05284,138.706173,138.274568,278.844573,2.630788,3.917369,279.643378,198.0,403.0,165.0,737.0,238.0,107.0,518.0,568.0,207.0,1047.0,81.0,962.0,474.0,645.0,569.0,1181.0,12.510339,0
2530,4490,156.84,132.26,138.02,148.97,5.2144,0.1924,0.0596,6.0691,2.0,2.0,4.0,7.0,5.0,0.0,15.0,11.0,3.0,9.0,1.0,7.0,5.0,4.0,9.0,16.0,23.205771,140.270247,131.547778,138.188765,132.255432,452.372522,7.075619,3.655355,451.748211,209.0,443.0,161.0,767.0,233.0,108.0,454.0,519.0,232.0,1078.0,90.0,986.0,507.0,671.0,537.0,1105.0,6.491203,0
2530,4500,148.86,131.98,138.99,140.72,39.0204,0.5396,0.3299,40.8416,6.0,9.0,0.0,15.0,1.0,1.0,1.0,3.0,0.0,19.0,4.0,21.0,1.0,8.0,0.0,11.0,14.955771,132.753086,130.55963,137.790988,124.748272,695.941997,16.397062,3.138166,694.016756,222.0,486.0,166.0,818.0,230.0,123.0,391.0,494.0,245.0,1091.0,85.0,994.0,523.0,658.0,512.0,1062.0,-1.015957,0
2530,4510,129.51,130.9,139.02,121.04,13.4099,0.77,0.2796,11.9984,3.0,5.0,1.0,19.0,4.0,3.0,2.0,5.0,2.0,8.0,0.0,15.0,8.0,8.0,2.0,15.0,-4.724229,124.131728,129.050617,137.55716,116.131358,952.948203,30.834228,3.096609,950.006449,254.0,526.0,170.0,840.0,235.0,121.0,379.0,464.0,262.0,1115.0,88.0,979.0,552.0,643.0,478.0,994.0,-9.632871,0
2530,4520,119.17,131.14,136.1,111.1,58.0611,0.8204,2.99,53.19,6.0,10.0,3.0,13.0,7.0,0.0,0.0,3.0,5.0,13.0,1.0,9.0,7.0,11.0,5.0,7.0,-14.664229,114.290617,127.354691,137.325309,106.382222,1181.339245,43.450861,3.817508,1166.20724,269.0,543.0,175.0,874.0,230.0,121.0,346.0,443.0,270.0,1148.0,95.0,977.0,583.0,628.0,434.0,964.0,-19.382007,0
